id,name,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,license,price_in_USD,long_term,price_per_night
1264781996598025738,A5交通枢纽/商业中心/新宿站/新大久保站/歌舞伎町/最近车站7分钟/直达新宿 上野 银座 涉谷,孙,Shinjuku Ku,35.70115418192238,139.70359725358406,Entire home/apt,18186,4,9,27,m130020132,117.32903225806452,False,4546
1264783964094272783,Spacious living room! 8min from Kitasenju! 10 ppl,Tsuyoshi,Adachi Ku,35.74745159302243,139.81073559106366,Entire home/apt,32200,2,18,2,m130044461,207.74193548387098,False,16100
1264786161344450285,【新宿中心部】最高品質マットレスにこだわり、古屋を伝統的な空間にリノベーションした家、70m2,Junko,Shinjuku Ku,35.70025,139.70218,Entire home/apt,89101,2,3,8,hotels and inns business act | 新宿区保健所 | 5新保衛環第217号,574.8451612903226,False,44550
1264799177645378672,"25min to Shinjuku, LT deal,21㎡, JR Nishi-Kokubunji",二又,Fuchu Shi,35.69329659831344,139.4669197127223,Entire home/apt,8075,2,4,2,m130045458,52.096774193548384,False,4038
1264799892082839317,池袋徒歩11分要町駅３分/貸切/3階建て一軒家/キッチン設備完備/寝室4つ/トイレ２つ/最大８人,Jin Chunling,Toshima Ku,35.73577310884609,139.70002945480502,Entire home/apt,47659,2,2,1,hotels and inns business act | 豊島区池袋保健所 | 元豊池保衛環き第215号,307.47741935483873,False,23830
1264810883062526087,渋谷新宿原宿まで約10分/最寄駅徒歩3分/洗練された和のお部屋で素敵な旅を,Tomoyuki,Shibuya Ku,35.6718200361214,139.68309592672185,Entire home/apt,13905,3,25,6,hotels and inns business act | 渋谷区保健所 | 6渋保生環第568号,89.70967741935483,False,4635
1264812279398089819,池袋圈新房，直达新宿，银座，六本木，秋叶原，紧邻商店街，二室一厅,希晗,Kita Ku,35.7400485,139.7452745,Entire home/apt,23000,1,4,12,m130044289,148.38709677419354,False,23000
1264817860098033075,池袋圈新房，直达新宿，银座，六本木，秋叶原，紧邻商店街，二室一厅,希晗,Kita Ku,35.74082769225264,139.74428039907195,Entire home/apt,23000,1,8,12,m130044290,148.38709677419354,False,23000
1264820483995160336,池袋圈新房，直达新宿，银座，六本木，秋叶原，紧邻商店街，二室一厅,希晗,Kita Ku,35.74081,139.7461,Entire home/apt,24000,1,4,12,m130044291,154.83870967741936,False,24000
1264825884139151610,池袋圈新房，直达新宿，银座，六本木，秋叶原，紧邻商店街，二室一厅,希晗,Toshima Ku,35.73963,139.74412,Entire home/apt,23000,1,6,12,m130044294,148.38709677419354,False,23000
1264828745872238483,池袋圈新房，直达新宿，银座，六本木，秋叶原，紧邻商店街，二室一厅,希晗,Kita Ku,35.74054556319482,139.74641296325342,Entire home/apt,23000,1,3,12,m130044296,148.38709677419354,False,23000
1264832115070349915,池袋圈新房，直达新宿，银座，六本木，秋叶原，紧邻商店街，二室一厅,希晗,Toshima Ku,35.73929,139.74453,Entire home/apt,23000,1,4,12,m130044295,148.38709677419354,False,23000
1264901181161769525,【定員6名】人数による追加料金なし　一棟貸切　駅徒歩3分　フルリノベーション,にじいろ商会,Koto Ku,35.689361567216984,139.83613070021957,Entire home/apt,20199,1,17,1,hotels and inns business act | 江東区保健所 | 6江健生環き第85号,130.31612903225806,False,20199
1264919065833694831,【Newly built】6mins to Sta./Ikebukuro area /Max5/1F,Mari,Toshima Ku,35.739298861804585,139.71476106803055,Entire home/apt,30886,3,2,9,m130034510,199.26451612903224,False,10295
1264924212519393559,Discounts for long-term stays!Easy access to Tokyo,亮,Katsushika Ku,35.73068,139.83857,Entire home/apt,8806,1,9,6,m130044538,56.81290322580645,False,8806
1264925951664791496,【Newly built】6mins to Sta./Ikebukuro Area /Max4,Mari,Toshima Ku,35.73704931080682,139.7134987809735,Entire home/apt,27143,3,7,9,m130034514,175.11612903225807,False,9048
1264928886389281414,Easy access Skytree Asakusa Ginza airport 2ppl,亮,Katsushika Ku,35.72929,139.84076,Entire home/apt,13800,1,11,6,m130044539,89.03225806451613,False,13800
1264943529848828184,河辺駅徒歩約10分。昭和レトロな民家の和室（1階②）,Mari,Ome Shi,35.782612182768816,139.28097667065603,Private room,3137,1,10,3,m130036389,20.238709677419354,False,3137
1264953042102988914,"9 mins to Asakusa by Train,8 mins from Yotsuki Sta",亮,Katsushika Ku,35.72924,139.83878,Entire home/apt,11684,1,14,6,m130044540,75.38064516129032,False,11684
1264961055139517984,limited discount!Easy access around tokyo MAX2ppl,亮,Katsushika Ku,35.72909,139.84075,Entire home/apt,9791,1,14,6,m130044541,63.16774193548387,False,9791
1265025186209351037,新筑新宿大久保一户建，可容纳10人，东新宿2分钟，新大久保9分钟(山手线),Yoshiki,Shinjuku Ku,35.700376,139.706579,Entire home/apt,73298,2,17,24,m130044457,472.89032258064515,False,36649
1265039624018041391,Modern 1LDK in Tokyo!9 mins to Shin-Koiwa Station!,Hidetoshi,Edogawa Ku,35.71312,139.86147,Entire home/apt,23131,1,5,6,m130044697,149.23225806451612,False,23131
1265112559375700515,【大門駅から徒歩4分】港区の人気エリア1LDK/東京タワーに近く/空港から電車で直通/東京観光,Tingting,Minato Ku,35.658614,139.7559372,Entire home/apt,40494,2,5,1,m130040094,261.2516129032258,False,20247
1259236339730087901,最寄浅草桥駅徒歩6分｜新宿、秋葉原、銀座、浅草直通｜畳付き｜荷物預かり｜エレベーター601,有助,Taito Ku,35.70039,139.78535,Entire home/apt,30486,1,1,70,m130039994,196.68387096774194,False,30486
1259342102832348550,ONE PIECE｜Kids play area｜vacation house rental,竹田,Adachi Ku,35.77386,139.78969,Entire home/apt,30492,2,14,3,m130044300,196.7225806451613,False,15246
1262042506142200573,TM蒲田3-101号室,勝,Ota Ku,35.55937,139.73162,Private room,5126,1,9,11,hotels and inns business act | 大田区保健所 | 保生環第0196号,33.07096774193548,False,5126
1262043309709440423,Shinjuku Downtown/1min walk to metro/Cozy APT*303,Nori,Shinjuku Ku,35.69942,139.70623,Entire home/apt,22857,2,7,43,hotels and inns business act | 新宿区保健所 | 30新保衛環第126号,147.46451612903226,False,11428
1262045669571653351,西武新宿駅徒歩2分/新大久保駅徒歩6分/都心の1軒家の1階/4名宿泊可能,Hiroshi,Shinjuku Ku,35.6984603,139.7006247,Entire home/apt,34697,2,10,3,m130043811,223.8516129032258,False,17348
1262048675715715570,NEWOPEN K404【六本木ヒルズ1分】ホームシアターでNETFLIX見放題 バルコニー付,Resort99,Minato Ku,35.65859889978039,139.73402896683228,Entire home/apt,18400,3,11,7,hotels and inns business act | 港区みなと保健所 | 6港み生環へ第82号,118.70967741935483,False,6133
1262052991289177098,Shinjuku Downtown/1min walk to metro/Cozy APT*301,Nori,Shinjuku Ku,35.69917860220147,139.70776178772087,Entire home/apt,22214,2,5,43,hotels and inns business act | 新宿区保健所 | 30新保衛環第126号,143.31612903225806,False,11107
1262055750784666796,西武新宿駅徒歩2分/新大久保駅徒歩6分/都心の1軒家の2階/16名宿泊可能/BBQグリル完備！,Hiroshi,Shinjuku Ku,35.6984603,139.7006247,Entire home/apt,58039,2,9,3,m130044357,374.4451612903226,False,29020
1262060455490719136,Shinjuku Downtown/1min walk to metro/Cozy APT*101,Nori,Shinjuku Ku,35.69917,139.7081,Entire home/apt,27129,2,6,43,hotels and inns business act | 新宿区保健所 | 30新保衛環第126号,175.0258064516129,False,13564
1262068939354055168,Shinjuku Downtown/1min walk to metro/Cozy APT*201,Nori,Shinjuku Ku,35.69965209095807,139.70720744059108,Entire home/apt,29841,2,5,43,hotels and inns business act | 東京都新宿区保健所 | 新宿区保健所,192.5225806451613,False,14920
1262074637110614048,新宿駅15分圏内の好立地/最大５名様/Wi-Fi/東新宿駅まで徒歩2分/新宿/長期予約可,辰之助,Shinjuku Ku,35.6976,139.70517,Private room,25118,1,2,1,m130043918,162.05161290322582,False,25118
1262076766190318297,新宿駅まで乗り換えなし/東京観光/無料ランドリー/ unito hotel residence,燎,Sumida Ku,35.68758390000001,139.8058823,Private room,21400,1,2,2,hotels and inns business act | 墨田区保健所 | 6墨福衛生環第66号,138.06451612903226,False,21400
1262103196671523594,【池袋駅まで5分の好立地】清潔で安心な新築のお部屋101,大貴,Toshima Ku,35.7446612,139.71432,Entire home/apt,21229,1,14,10,m130045243,136.96129032258065,False,21229
1262118528972719863,EK-203真南が窓で日当たり最高【ペット可】２名利用は3/4 bed１台／京成江戸川駅から徒歩４分,Ken,Edogawa Ku,35.7401061,139.8964018,Private room,6286,3,4,13,m130002463,40.55483870967742,False,2095
1262162316033419158,Mindful Living with Bottle Green 1003,賢,Shinjuku Ku,35.70296040006293,139.69585223316992,Entire home/apt,18000,3,10,33,m130044043,116.12903225806451,False,6000
1262186876094403274,6mins Shinjuku|8mins walk Ikebukuro|Private villa,Koji,Toshima Ku,35.73497745842581,139.70293218688138,Entire home/apt,29700,2,24,4,hotels and inns business act | 豊島区池袋保健所 | 6豊池保衛環き第90号,191.61290322580646,False,14850
1262188244897759515,2 stations to Shibuya! ～Enjoy the Shibuya area～501,富樫,Shibuya Ku,35.66383,139.68386,Entire home/apt,27193,1,7,4,m130046354,175.43870967741935,False,27193
1262194337016844391,2 stations to Shibuya! ～Enjoy the Shibuya area～502,富樫,Shibuya Ku,35.66386,139.68595,Entire home/apt,25970,1,9,4,m130046355,167.5483870967742,False,25970
1262202618109970180,(K3)抜群な交通の利便性。上野、浅草、スカイツリー、東京、皇居,Ki,Adachi Ku,35.754462681139955,139.80203689999996,Entire home/apt,20240,1,16,4,hotels and inns business act | 足立区足立保健所 | 6足足保生生収第322号,130.58064516129033,False,20240
1262275859554826084,13 people/8 min to Asakusa/Skytree/Netflix/Wi-Fi,Risa & Kei,Katsushika Ku,35.73435984795363,139.8356902527487,Entire home/apt,28093,3,5,50,m130036989,181.24516129032259,False,9364
1262295295283460174,スカイツリー•浅草10分 ジャパンディ戸建貸切  駅徒歩7分 ファミリー向け 63m2 MAX8名,Ryuji,Sumida Ku,35.72617,139.81605,Entire home/apt,32060,2,13,6,m130044754,206.83870967741936,False,16030
1262608011537682408,東新宿駅から徒歩3分　新宿駅もすぐ近く　歌舞伎町も歩いて行ける,浩仁,Shinjuku Ku,35.7022917,139.7076616,Entire home/apt,48571,3,19,6,m130044459,313.36129032258066,False,16190
1262645022772045335,Central Tokyo/5PPL/Shinjuku + Shibuya no transfer,青木,Koto Ku,35.68193,139.81382,Entire home/apt,24021,2,12,1,hotels and inns business act | 江東区保健所 | 6江健生環き第113号,154.9741935483871,False,12010
1262645410912132954,新宿105・新大久保街1分/東新宿駅徒歩5分、新大久保駅7分、新宿徒歩13分/4駅利用/最大4名,Yujing,Shinjuku Ku,35.70128,139.70584,Entire home/apt,29199,2,3,58,m130044932,188.38064516129032,False,14600
1262651800199467482,Star House,佐々木,Ota Ku,35.5643023,139.7302564,Entire home/apt,21479,2,14,1,special economic zoning act | 6健生発第11339号,138.5741935483871,False,10740
1262655253176304596,2BR/95㎡/20pax/Kagurazaka Stn 5min/Shinjuku 15min,順子,Shinjuku Ku,35.70639077744842,139.73775428874612,Entire home/apt,32096,1,28,52,hotels and inns business act | 新宿区保健所 | 6新保衛環第82号,207.07096774193548,False,32096
1262658255972392441,Direct access from Haneda airport/beautiful house,俊一,Ota Ku,35.55707,139.72285,Entire home/apt,31796,2,8,99,special economic zoning act | 5健生発第12046号,205.13548387096773,False,15898
1262682530960930946,Monthly stay only｜新宿電車7分｜駅徒歩3分｜無料駐車場｜子連歓迎｜定員4人｜IR1,Mai,Shinjuku Ku,35.69825631151023,139.7276985702553,Entire home/apt,30000,30,1,16,m130042432,193.5483870967742,False,1000
1262684074036266884,2024年新築マンション30㎡/渋谷5駅/新宿3駅/最寄駅まで徒歩14分/最大3名宿泊可能101号室,Takao,Musashino Shi,35.7080733,139.5879985,Entire home/apt,11204,2,12,14,m130044469,72.28387096774193,False,5602
1262685920311441729,【Monthly】A-4 min walk from Hakusan Sta/2p/Wi-Fi,浩史,Bunkyo Ku,35.72031520305234,139.75237335979898,Entire home/apt,15000,30,0,135,m130042962,96.7741935483871,False,500
1262688556853082310,Tokyo TK 53,成,Sumida Ku,35.69554,139.79379,Entire home/apt,11400,2,8,19,m130022460,73.54838709677419,False,5700
1262695454961109614,2024年新築マンション40㎡/渋谷5駅/新宿3駅/最寄駅まで徒歩14分/4名宿泊可能（寝室2部屋）,Takao,Musashino Shi,35.7080733,139.5879985,Entire home/apt,14987,2,10,14,m130044473,96.69032258064516,False,7494
1262699079540981841,Tokyo TK82,成,Sumida Ku,35.69561,139.79353,Entire home/apt,11400,2,10,19,m130016073,73.54838709677419,False,5700
1262700146103585816,1 min walk from Station / Convenient Area,俊一,Taito Ku,35.71842,139.78533,Entire home/apt,51630,2,12,99,hotels and inns business act | 東京都台東区台東保健所 | 5台台健生環き第10210号,333.0967741935484,False,25815
1262713576640077665,【Monthly】A-4 min walk from Hakusan Sta/2p/Wi-Fi,浩史,Bunkyo Ku,35.721599120471055,139.752255962207,Entire home/apt,15000,30,0,135,m130042970,96.7741935483871,False,500
1262714957468747765,【Monthly】A-4 min walk from Hakusan Sta/2p/Wi-Fi,浩史,Bunkyo Ku,35.72193713452765,139.75369364683064,Entire home/apt,15000,30,0,135,m130042975,96.7741935483871,False,500
1262728814470276016,(渋谷まで直通電車)52平米/ベッド5台/モダンルーム,有継,Setagaya Ku,35.61962327696085,139.64291818114495,Entire home/apt,70000,3,1,3,hotels and inns business act | 世田谷区世田谷保健所 | 4世保生環第394号,451.61290322580646,False,23333
1262762997124728649,NEW OPEN【池袋駅まで1駅4分】最寄り駅まで徒歩3分/301/おしゃれで静かな部屋,Shingo,Toshima Ku,35.739835814459326,139.72104055683917,Entire home/apt,29450,3,12,23,m130043681,190.0,False,9817
1262770884655622366,【Monthly】B-4 min walk from Hakusan Sta/2p/Wi-Fi,浩史,Bunkyo Ku,35.72179643811238,139.75276359974433,Entire home/apt,15000,30,0,135,m130042963,96.7741935483871,False,500
1262787743233353287,Luxury Monthly Stay in Shibuya Home with Office,Mariko,Shibuya Ku,35.68162,139.69026,Entire home/apt,47790,30,0,2,m130036653,308.3225806451613,False,1593
1262789735658916968,【Monthly】B-4 min walk from Hakusan Sta/2p/Wi-Fi,浩史,Bunkyo Ku,35.720179594196175,139.75394236638468,Entire home/apt,15000,30,0,135,m130042972,96.7741935483871,False,500
1262792475905601959,3F New Open! 最寄り地下鉄湯島駅徒歩２分！フリーWifi!,Myriam,Taito Ku,35.70855,139.77109,Entire home/apt,23374,1,4,5,m130044077,150.8,False,23374
1262792667024132468,新宿一站4分钟 303 可住2-4人 美食购物街 安静居住区 直达新宿东京站银座秋叶原 近涩谷池袋,Hong,Nakano Ku,35.71323895240863,139.66616860944077,Entire home/apt,28663,1,3,17,m130044107,184.9225806451613,False,28663
1262803559243857024,【Monthly】B-4 min walk from Hakusan Sta/2p/Wi-Fi,浩史,Bunkyo Ku,35.720192361491534,139.75240005260062,Entire home/apt,15000,30,0,135,m130042977,96.7741935483871,False,500
1262809405634022433,Tokyo Cherry Blossom Park 7min walk/37㎡/5Ppl/3Beds,Makiko,Kita Ku,35.75552,139.73525,Entire home/apt,25714,2,1,1,m130047542,165.8967741935484,False,12857
1262847710097256254,新宿駅まで４分、大久保駅まで徒歩２分のアートスタジオ,嘉手納,Shinjuku Ku,35.70017024385253,139.6960616108222,Entire home/apt,40545,2,3,2,m130043828,261.5806451612903,False,20272
1262849466222884820,Shinjuku shin-Okubo house,Jin Su,Shinjuku Ku,35.70308336608904,139.6980559288441,Entire home/apt,12600,1,12,8,m130025629,81.29032258064517,False,12600
1262887256471990101,都内アクセス良好 |サウナ| BBQ可能 | レトロな内装が魅力的 |最大8名 | 神保町駅徒歩３分,Yanagihara,Chiyoda Ku,35.697895749083024,139.7553735246228,Entire home/apt,44229,1,16,39,hotels and inns business act | 千代田区千代田保健所 | 6千千保生環き第31号,285.3483870967742,False,44229
1262901267052798669,田端新町5F④ 人気観光地まで便利なアクセス  田端駅10分  最大 5名 無料 Wi-Fi,怀明,Kita Ku,35.7407416,139.7664937,Entire home/apt,21571,3,5,6,m130043563,139.16774193548386,False,7190
1262906434923461901,田端新町6F④  人気観光地まで便利なアクセス  田端駅10分  最大5名 無料 Wi-Fi,怀明,Kita Ku,35.7407416,139.7664937,Entire home/apt,20786,3,6,6,m130043564,134.1032258064516,False,6929
